timestamp,height,x_speed,y_speed,z_speed,pitch,roll,yaw,temperature,distance,barometer,flight_time,battery,mp_distance_x,mp_distance_y,mp_distance_z,frame.number,frame.len,frame.protocols,wlan.duration,wlan.ra,wlan.ta,wlan.da,wlan.sa,wlan.bssid,wlan.frag,wlan.seq,llc.type,ip.hdr_len,ip.len,ip.id,ip.flags,ip.ttl,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.seq_raw,tcp.ack_raw,tcp.hdr_len,tcp.flags,tcp.window_size,tcp.options,udp.srcport,udp.dstport,udp.length,data.data,data.len,wlan.fc.type,wlan.fc.subtype,time_since_last_packet,class
22948.73133,80,0,0,0,0,0,178,67,82,13941,72,57,-2,0,85,2185,26,0,314,0,1,0,1,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.003329,dos
22949.25973,80,0,0,0,0,0,178,67,81,13941,73,57,-3,-2,84,2185,26,0,314,0,1,0,1,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.003329,dos
22949.76609,80,0,0,0,0,0,178,67,80,13944,74,57,-2,-2,82,2185,26,0,314,0,1,0,1,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.003329,dos
22950.2964,80,0,0,0,0,0,178,67,80,13944,74,57,-2,-2,82,2198,232,3,44,0,1,0,1,0,0,864,2048,20,198,1055,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,178,14,170,2,8.0,0.40858,dos
22950.85462,80,0,0,0,0,0,178,67,80,13941,75,57,-2,-1,83,2239,230,3,44,0,1,0,1,0,0,866,2048,20,196,1060,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,176,13,168,2,8.0,0.011741,dos
22951.37997,80,0,0,0,0,0,178,67,81,13938,75,57,-1,-1,84,2308,26,0,314,0,1,0,1,0,0,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.003315,dos
22951.89674,80,0,0,0,0,0,178,67,81,13929,76,57,-2,-3,83,2364,26,0,314,0,1,0,1,0,0,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.010945,dos
22952.41809,80,0,0,0,0,0,178,67,81,13934,76,57,-1,0,83,2425,26,0,314,2,0,2,0,0,0,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.000556,dos
22952.96114,80,0,0,0,0,0,178,67,81,13932,77,57,-1,0,83,2425,26,0,314,2,0,2,0,0,0,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.000556,dos
22953.46822,80,0,0,0,0,0,178,67,81,13935,77,57,-2,-1,83,2425,26,0,314,2,0,2,0,0,0,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.000556,dos
22953.99095,80,0,0,0,0,0,178,67,79,13931,78,57,-1,-2,82,2476,232,3,320,0,1,0,1,0,0,907,2048,20,198,1141,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,178,27,170,2,8.0,0.002423,dos
22954.50557,80,0,0,0,-1,0,178,67,79,13934,78,57,-2,-2,82,2480,26,0,60,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.00936,dos
22955.03041,70,0,0,0,0,0,178,67,78,13931,79,57,0,0,81,2509,26,0,314,0,1,0,1,0,0,1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.010874,dos
22955.55499,80,0,0,0,0,0,178,67,79,13934,79,56,0,-1,82,2535,26,0,314,2,0,2,0,0,0,1879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.014193,dos
22956.07988,70,0,0,0,0,0,178,67,78,13932,80,56,-2,-2,81,2606,26,0,314,0,1,0,1,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.002699,dos
22956.64556,70,0,0,0,0,0,178,67,78,13932,80,56,1,-3,80,2606,26,0,314,0,1,0,1,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.002699,dos
23019.03257,80,0,0,0,0,0,1,67,83,13929,7,47,-16,-8,84,567,228,3,44,0,1,0,1,0,0,99,2048,20,194,97,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,174,17,166,2,8.0,0.022984,dos
23019.55084,80,0,0,0,0,0,1,67,83,13930,8,47,-16,-8,85,567,228,3,44,0,1,0,1,0,0,99,2048,20,194,97,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,174,17,166,2,8.0,0.022984,dos
23020.06898,80,0,0,0,0,0,0,67,83,13929,8,47,-13,-8,85,567,228,3,44,0,1,0,1,0,0,99,2048,20,194,97,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,174,17,166,2,8.0,0.022984,dos
23020.59557,80,0,0,0,-1,0,0,67,84,13932,9,47,-17,-8,85,621,231,3,320,0,1,0,1,0,0,129,2048,20,197,127,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,177,18,169,2,8.0,2.708143,dos
23021.09826,80,0,0,0,-1,0,0,67,84,13935,9,47,-20,-10,85,621,231,3,320,0,1,0,1,0,0,129,2048,20,197,127,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,177,18,169,2,8.0,2.708143,dos
23021.6149,80,0,0,0,-1,0,0,67,83,13928,10,47,-22,-10,84,633,232,3,44,0,1,0,1,0,0,140,2048,20,198,138,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,178,20,170,2,8.0,0.053229,dos
23022.15944,80,0,0,0,-1,0,0,67,82,13935,10,47,-24,-12,83,633,232,3,44,0,1,0,1,0,0,140,2048,20,198,138,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,178,20,170,2,8.0,0.053229,dos
23022.68899,80,1,-1,0,-3,-1,0,67,83,13926,11,47,-28,-15,80,633,232,3,44,0,1,0,1,0,0,140,2048,20,198,138,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,178,20,170,2,8.0,0.053229,dos
23023.21758,80,1,0,0,-1,0,0,67,81,13930,11,47,-15,-7,83,633,232,3,44,0,1,0,1,0,0,140,2048,20,198,138,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,178,20,170,2,8.0,0.053229,dos
23023.73722,80,1,0,0,-1,0,0,67,80,13934,12,47,-12,-6,82,633,232,3,44,0,1,0,1,0,0,140,2048,20,198,138,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,178,20,170,2,8.0,0.053229,dos
23024.25486,80,0,0,0,-1,0,0,67,80,13921,12,47,-12,-7,81,633,232,3,44,0,1,0,1,0,0,140,2048,20,198,138,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,178,20,170,2,8.0,0.053229,dos
23024.78472,80,1,0,0,-1,0,1,67,80,13924,13,47,-6,-7,82,633,232,3,44,0,1,0,1,0,0,140,2048,20,198,138,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,178,20,170,2,8.0,0.053229,dos
23025.31377,80,1,0,0,-1,0,0,67,79,13932,13,47,-7,-3,81,695,230,3,320,0,1,0,1,0,0,184,2048,20,196,181,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,176,24,168,2,8.0,0.00235,dos
23025.83111,80,0,0,0,0,0,0,67,79,13934,14,47,-5,-6,81,695,230,3,320,0,1,0,1,0,0,184,2048,20,196,181,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,176,24,168,2,8.0,0.00235,dos
23026.36248,80,0,0,0,-1,0,0,67,79,13925,15,47,-9,-8,81,695,230,3,320,0,1,0,1,0,0,184,2048,20,196,181,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,176,24,168,2,8.0,0.00235,dos
23026.87882,80,0,0,0,-1,0,0,67,81,13932,15,47,-7,-9,83,695,230,3,320,0,1,0,1,0,0,184,2048,20,196,181,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,176,24,168,2,8.0,0.00235,dos
23027.40871,80,0,0,0,-1,-1,0,67,82,13931,16,47,-17,-14,83,695,230,3,320,0,1,0,1,0,0,184,2048,20,196,181,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,176,24,168,2,8.0,0.00235,dos
23027.96718,80,0,0,0,-1,0,0,67,82,13931,16,47,-21,-18,82,695,230,3,320,0,1,0,1,0,0,184,2048,20,196,181,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,176,24,168,2,8.0,0.00235,dos
23028.4953,80,0,0,0,-1,0,0,67,82,13934,17,47,-21,-17,83,709,232,3,44,0,1,0,1,0,0,222,2048,20,198,219,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,178,15,170,2,8.0,0.084645,dos
23029.00485,80,1,0,0,-9,0,0,66,82,13935,17,47,-20,-16,83,714,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.018118,dos
23029.53344,80,3,0,0,0,0,0,66,82,13930,18,47,-12,-18,84,714,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.018118,dos
23030.0614,80,2,0,0,-1,-1,0,67,83,13929,18,47,5,-23,88,714,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.018118,dos
23030.57849,80,2,0,0,-2,-1,0,67,83,13934,19,47,12,-5,93,714,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.018118,dos
23031.09112,80,2,0,0,-2,-1,0,67,83,13938,19,47,26,-40,80,714,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.018118,dos
23031.60964,80,2,0,0,-2,-1,0,67,83,13924,20,47,26,-40,80,714,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.018118,dos
23032.12778,80,2,0,0,-2,-1,0,67,84,13926,20,47,30,-27,94,739,86,2,44,1,0,1,0,0,0,162,2048,20,52,61517,64,128,6,2,3,59608,53,4141945674,0,32,2,64240,1,0,0,0,0,0,2,8.0,0.009663,dos
23032.6424,80,2,-1,0,-1,-1,0,67,83,13930,21,47,8,6,102,741,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.092832,dos
23033.16102,80,1,0,0,3,1,0,67,82,13931,21,47,43,9,84,741,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.092832,dos
23033.68661,80,0,0,0,-2,0,0,67,83,13930,22,47,42,12,83,741,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.092832,dos
23034.20024,80,3,0,0,-1,-1,0,67,83,13919,22,47,36,15,84,741,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.092832,dos
23034.71178,80,2,-1,0,0,0,0,67,81,13919,23,47,17,15,81,741,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.092832,dos
23035.2254,80,1,0,0,0,0,0,67,80,13924,23,47,7,11,82,741,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.092832,dos
23035.75499,80,1,-1,0,0,0,0,67,79,13922,24,47,3,8,82,804,231,3,44,0,1,0,1,0,0,308,2048,20,197,304,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,177,40,169,2,8.0,0.101429,dos
23036.28656,80,0,0,0,-1,0,0,67,80,13924,24,47,3,8,81,804,231,3,44,0,1,0,1,0,0,308,2048,20,197,304,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,177,40,169,2,8.0,0.101429,dos
23036.81522,80,0,0,0,0,0,0,67,79,13929,25,47,5,7,81,804,231,3,44,0,1,0,1,0,0,308,2048,20,197,304,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,177,40,169,2,8.0,0.101429,dos
23037.35138,80,0,0,0,-1,0,0,67,80,13931,26,47,4,10,82,804,231,3,44,0,1,0,1,0,0,308,2048,20,197,304,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,177,40,169,2,8.0,0.101429,dos
23037.88093,80,0,0,0,-5,0,0,67,81,13929,26,47,10,14,82,804,231,3,44,0,1,0,1,0,0,308,2048,20,197,304,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,177,40,169,2,8.0,0.101429,dos
23038.39403,80,4,0,0,0,0,0,67,81,13926,27,47,2,20,82,804,231,3,44,0,1,0,1,0,0,308,2048,20,197,304,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,177,40,169,2,8.0,0.101429,dos
23038.92509,80,2,0,0,-1,-1,0,67,82,13933,27,47,-16,26,82,804,231,3,44,0,1,0,1,0,0,308,2048,20,197,304,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,177,40,169,2,8.0,0.101429,dos
23039.4437,80,2,0,0,-2,-1,0,67,83,13935,28,47,-27,31,81,836,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.02675,dos
23039.97527,80,2,0,0,-1,-1,0,67,83,13930,28,47,-33,42,76,836,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.02675,dos
23040.49232,80,2,0,0,-1,-1,0,67,82,13926,29,47,-42,46,73,836,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.02675,dos
23041.02293,80,2,-1,0,-1,-1,0,67,81,13926,29,47,-39,-7,84,836,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.02675,dos
23041.53806,80,1,-1,0,-1,3,0,67,80,13919,30,47,-31,-5,81,836,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.02675,dos
23042.0947,80,0,0,0,-1,0,0,66,77,13926,30,47,-26,-7,79,836,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.02675,dos
23042.62115,80,2,0,0,-1,0,0,66,78,13916,31,47,-25,-9,78,875,228,3,320,0,1,0,1,0,0,386,2048,20,194,380,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,174,41,166,2,8.0,3.061054,dos
23043.13677,80,1,0,0,0,0,0,67,79,13919,31,47,-12,-9,80,885,75,3,44,0,1,0,1,0,0,392,2048,20,41,386,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8899,21,61,13,2,8.0,0.046655,dos
23043.66692,80,1,0,0,-1,-1,0,67,79,13924,32,47,-4,-7,81,885,75,3,44,0,1,0,1,0,0,392,2048,20,41,386,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8899,21,61,13,2,8.0,0.046655,dos
23044.19351,80,0,0,0,0,-1,0,67,79,13927,32,47,-3,-7,81,885,75,3,44,0,1,0,1,0,0,392,2048,20,41,386,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8899,21,61,13,2,8.0,0.046655,dos
23044.72406,80,0,0,0,0,1,0,67,79,13934,33,47,-4,-5,81,885,75,3,44,0,1,0,1,0,0,392,2048,20,41,386,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8899,21,61,13,2,8.0,0.046655,dos
23045.23949,80,0,0,0,-1,0,0,67,80,13932,33,47,-5,-6,82,885,75,3,44,0,1,0,1,0,0,392,2048,20,41,386,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8899,21,61,13,2,8.0,0.046655,dos
23045.7564,80,0,0,0,-1,0,0,67,80,13929,34,47,-6,-10,82,885,75,3,44,0,1,0,1,0,0,392,2048,20,41,386,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8899,21,61,13,2,8.0,0.046655,dos
23046.28498,80,4,0,0,-5,-1,0,67,80,13927,34,47,-6,-17,81,909,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.033363,dos
23046.79768,80,2,0,0,-1,0,0,67,79,13928,35,47,10,-22,80,913,86,2,44,1,0,1,0,0,0,219,2048,20,52,38498,64,128,6,2,4,52572,53,2623661646,0,32,2,64240,1,0,0,0,0,0,2,8.0,0.115542,dos
23047.34116,80,2,0,0,-1,0,0,67,78,13926,36,47,23,-31,77,913,86,2,44,1,0,1,0,0,0,219,2048,20,52,38498,64,128,6,2,4,52572,53,2623661646,0,32,2,64240,1,0,0,0,0,0,2,8.0,0.115542,dos
23047.87023,80,2,0,0,-2,-1,0,67,79,13927,36,47,28,-33,77,913,86,2,44,1,0,1,0,0,0,219,2048,20,52,38498,64,128,6,2,4,52572,53,2623661646,0,32,2,64240,1,0,0,0,0,0,2,8.0,0.115542,dos
23048.38784,80,2,0,0,-1,-1,0,67,80,13931,37,47,29,-41,78,913,86,2,44,1,0,1,0,0,0,219,2048,20,52,38498,64,128,6,2,4,52572,53,2623661646,0,32,2,64240,1,0,0,0,0,0,2,8.0,0.115542,dos
23048.90236,80,2,-1,0,-1,-1,0,67,80,13921,37,47,-49,-8,80,913,86,2,44,1,0,1,0,0,0,219,2048,20,52,38498,64,128,6,2,4,52572,53,2623661646,0,32,2,64240,1,0,0,0,0,0,2,8.0,0.115542,dos
23049.43505,80,0,0,0,0,0,0,67,80,13927,38,47,-34,-9,82,913,86,2,44,1,0,1,0,0,0,219,2048,20,52,38498,64,128,6,2,4,52572,53,2623661646,0,32,2,64240,1,0,0,0,0,0,2,8.0,0.115542,dos
23049.95175,80,2,0,0,-3,-1,0,67,80,13922,38,47,-38,-6,80,940,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.099277,dos
23050.45688,80,2,0,0,-1,0,0,67,79,13921,39,47,-21,-14,82,944,86,2,44,1,0,1,0,0,0,228,2048,20,52,61543,64,128,6,2,3,51555,53,1140021703,0,32,2,64240,1,0,0,0,0,0,2,8.0,0.003334,dos
23050.96165,80,1,0,0,-1,-1,0,67,79,13918,39,47,-9,-11,82,944,86,2,44,1,0,1,0,0,0,228,2048,20,52,61543,64,128,6,2,3,51555,53,1140021703,0,32,2,64240,1,0,0,0,0,0,2,8.0,0.003334,dos
23051.49176,80,0,0,0,0,-1,0,67,79,13921,40,47,-4,-10,81,944,86,2,44,1,0,1,0,0,0,228,2048,20,52,61543,64,128,6,2,3,51555,53,1140021703,0,32,2,64240,1,0,0,0,0,0,2,8.0,0.003334,dos
23052.00558,80,0,-1,0,0,0,0,67,79,13916,40,47,-3,-8,81,944,86,2,44,1,0,1,0,0,0,228,2048,20,52,61543,64,128,6,2,3,51555,53,1140021703,0,32,2,64240,1,0,0,0,0,0,2,8.0,0.003334,dos
23052.53668,80,0,0,0,-1,0,7,67,81,13916,41,47,-4,-4,82,944,86,2,44,1,0,1,0,0,0,228,2048,20,52,61543,64,128,6,2,3,51555,53,1140021703,0,32,2,64240,1,0,0,0,0,0,2,8.0,0.003334,dos
23053.06706,80,0,0,0,0,0,42,67,80,13921,41,47,-4,-8,83,944,86,2,44,1,0,1,0,0,0,228,2048,20,52,61543,64,128,6,2,3,51555,53,1140021703,0,32,2,64240,1,0,0,0,0,0,2,8.0,0.003334,dos
23053.58464,80,0,0,0,0,0,72,67,81,13919,42,47,-4,-10,83,971,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.009701,dos
23054.09969,80,0,0,0,0,0,96,67,81,13918,42,47,-4,-11,84,971,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.009701,dos
23054.67794,80,0,0,0,0,0,132,67,82,13913,43,47,-2,-16,85,971,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.009701,dos
23055.20481,80,0,0,0,0,0,166,67,82,13915,43,47,-4,-21,83,971,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.009701,dos
23055.73405,80,0,0,0,0,0,177,67,81,13913,44,47,-3,-20,83,971,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.009701,dos
23056.265,80,0,0,0,0,0,178,66,80,13911,44,47,-9,-15,82,971,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.009701,dos
23056.79525,80,0,0,0,0,0,178,66,80,13915,45,47,-9,-13,82,971,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.009701,dos
23057.30976,80,0,0,0,-8,0,178,67,78,13909,45,47,-9,-11,81,997,233,3,44,0,1,0,1,0,0,562,2048,20,199,554,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,179,55,171,2,8.0,0.102336,dos
23057.82488,70,-3,0,0,1,0,178,67,77,13913,46,47,-19,-9,79,997,233,3,44,0,1,0,1,0,0,562,2048,20,199,554,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,179,55,171,2,8.0,0.102336,dos
23058.3547,80,-2,0,0,-1,0,178,67,78,13912,47,47,-46,-2,76,997,233,3,44,0,1,0,1,0,0,562,2048,20,199,554,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,179,55,171,2,8.0,0.102336,dos
23058.88464,80,-2,0,0,-1,0,178,67,78,13918,47,47,-45,1,82,1046,26,0,314,1,0,1,0,0,0,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.005514,dos
23059.46269,80,-2,0,0,0,0,178,67,77,13916,48,47,36,-24,76,1130,26,0,314,0,1,0,1,0,0,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.003383,dos
23060.02969,80,0,0,0,3,0,178,67,76,13931,48,47,36,-24,76,1151,72,0,320,0,1,0,1,0,0,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.00389,dos
23060.58366,80,0,0,0,-1,4,178,67,78,13928,49,47,5,-19,78,1156,231,3,44,0,1,0,1,0,0,600,2048,20,197,598,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,177,45,169,2,8.0,0.064543,dos
23061.1006,80,0,-1,0,0,0,178,67,79,13933,49,47,2,-13,80,1176,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.017468,dos
23061.6136,80,0,-1,0,0,0,178,67,78,13927,50,47,0,-8,80,1176,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.017468,dos
23062.13066,80,0,0,0,0,0,179,67,79,13928,50,47,-1,-3,80,1231,26,0,314,1,0,1,0,0,0,1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.001487,dos
23062.68857,80,0,0,0,0,0,178,67,79,13929,51,47,0,-2,81,1259,26,0,314,0,1,0,1,0,0,1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.019668,dos
23063.21896,80,-3,0,0,-8,0,178,68,81,13928,51,47,0,-3,81,1289,26,0,314,0,1,0,1,0,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.003387,dos
23063.74422,80,-2,0,0,0,0,178,68,81,13934,52,47,-23,3,81,1289,26,0,314,0,1,0,1,0,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.003387,dos
23064.27504,80,-2,0,0,-1,0,178,67,81,13937,52,47,-37,6,79,1300,232,3,44,0,1,0,1,0,0,645,2048,20,198,644,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,178,35,170,2,8.0,0.000235,dos
23064.80447,80,-2,0,0,-1,0,178,67,79,13926,53,47,-49,12,80,1300,232,3,44,0,1,0,1,0,0,645,2048,20,198,644,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,178,35,170,2,8.0,0.000235,dos
23065.31749,80,-2,0,0,0,0,178,67,79,13926,53,47,-35,13,78,1300,232,3,44,0,1,0,1,0,0,645,2048,20,198,644,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,178,35,170,2,8.0,0.000235,dos
23065.85096,80,0,0,0,1,0,178,67,78,13931,54,47,-19,14,79,1378,26,0,314,1,0,1,0,0,0,2115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.002258,dos
23066.38204,80,0,0,0,-4,4,178,67,79,13935,55,47,-23,21,75,1397,26,0,314,0,1,0,1,0,0,2254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.013947,dos
23066.92758,80,-1,-1,0,0,0,178,67,80,13936,55,47,-13,6,81,1445,26,0,314,1,0,1,0,0,0,2303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.000627,dos
23067.48834,80,-1,0,0,0,-1,178,67,82,13928,56,47,-6,0,83,1445,26,0,314,1,0,1,0,0,0,2303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.000627,dos
23068.01688,80,0,0,0,0,0,178,67,81,13930,56,47,0,-1,83,1461,227,3,44,0,1,0,1,0,0,689,2048,20,193,690,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,173,31,165,2,8.0,0.000701,dos
23068.53703,80,0,0,0,0,0,178,67,81,13934,57,47,0,-2,83,1461,227,3,44,0,1,0,1,0,0,689,2048,20,193,690,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,173,31,165,2,8.0,0.000701,dos
23069.06134,80,0,0,0,-9,0,178,67,83,13926,57,47,-1,0,84,1461,227,3,44,0,1,0,1,0,0,689,2048,20,193,690,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,173,31,165,2,8.0,0.000701,dos
