timestamp_c,frame.number,frame.len,wlan.ta,wlan.sa,wlan.ra,wlan.da,wlan.bssid,wlan.duration,wlan.frag,wlan.seq,wlan.fc.type,wlan.fc.subtype,wlan.flags,wlan.fcs,wlan.fcs.status,wlan.qos,wlan.qos.priority,wlan.qos.ack,wlan.ccmp.extiv,wlan.wep.key,data.len,radiotap.hdr_length,radiotap.antenna_signal,radiotap.signal_quality,radiotap.channel.flags.ofdm,radiotap.channel.flags.cck,wlan_radio.datarate,wlan_radio.channel,wlan_radio.frequency,wlan_radio.signal_strength (dbm),wlan_radio.Noise level (dbm),wlan_radio.SNR (db),wlan_radio.preamble,class
1693963569,2033,111,0,0,13,13,0,48,0,318,2,8,34,2212424345,2,0,0,0,0,0,13,32,-30,81,1,0,18,2,2417,-30,0,0,20,FDI
1693963569,2035,264,0,0,13,13,0,48,0,319,2,8,34,3191900717,2,0,0,0,0,0,166,32,-30,78,1,0,18,2,2417,-30,0,0,20,FDI
1693963569,2037,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-36,39,1,0,6,2,2417,-36,0,0,20,FDI
1693963569,2039,267,0,0,13,13,0,48,0,320,2,8,34,1098596708,2,0,0,0,0,0,169,32,-28,78,1,0,18,2,2417,-28,0,0,20,FDI
1693963569,2041,268,0,0,13,13,0,48,0,321,2,8,34,3879423520,2,0,0,0,0,0,170,32,-28,72,1,0,18,2,2417,-28,0,0,20,FDI
1693963569,2043,140,0,0,41,41,0,0,0,1886,0,8,0,3617176716,2,0,0,0,0,0,0,32,-86,100,0,1,1,2,2417,-86,0,0,192,FDI
1693963569,2044,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-34,54,1,0,6,2,2417,-34,0,0,20,FDI
1693963569,2046,267,0,0,13,13,0,48,0,322,2,8,34,1688642107,2,0,0,0,0,0,169,32,-28,81,1,0,18,2,2417,-28,0,0,20,FDI
1693963570,2048,140,0,0,41,41,0,0,0,1887,0,8,0,2931075866,2,0,0,0,0,0,0,32,-56,100,0,1,1,2,2417,-56,0,0,192,FDI
1693963570,2049,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-34,42,1,0,6,2,2417,-34,0,0,20,FDI
1693963570,2051,100,0,0,13,13,0,48,0,323,2,8,34,4128764652,2,0,0,0,0,0,2,32,-28,72,1,0,18,2,2417,-28,0,0,20,FDI
1693963570,2053,266,0,0,13,13,0,48,0,324,2,8,34,917280016,2,0,0,0,0,0,168,32,-30,84,1,0,18,2,2417,-30,0,0,20,FDI
1693963570,2055,140,0,0,41,41,0,0,0,1888,0,8,0,4205005445,2,0,0,0,0,0,0,32,-84,100,0,1,1,2,2417,-84,0,0,192,FDI
1693963570,2056,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-30,54,1,0,6,2,2417,-30,0,0,20,FDI
1693963570,2058,117,1,1,8,8,0,44,0,112,2,8,1,1614022809,2,0,0,0,0,0,19,32,-10,69,1,0,54,2,2417,-10,0,0,20,FDI
1693963570,2060,140,0,0,41,41,0,0,0,1889,0,8,0,1844979142,2,0,0,0,0,0,0,32,-80,100,0,1,1,2,2417,-80,0,0,192,FDI
1693963570,2061,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-34,45,1,0,6,2,2417,-34,0,0,20,FDI
1693963570,2063,265,0,0,13,13,0,48,0,326,2,8,34,3856989715,2,0,0,0,0,0,167,32,-30,84,1,0,18,2,2417,-30,0,0,20,FDI
1693963570,2065,140,0,0,41,41,0,0,0,1890,0,8,0,5452585,2,0,0,0,0,0,0,32,-70,100,0,1,1,2,2417,-70,0,0,192,FDI
1693963570,2066,265,0,0,13,13,0,48,0,327,2,8,34,3569201839,2,0,0,0,0,0,167,32,-30,75,1,0,18,2,2417,-30,0,0,20,FDI
1693963570,2068,100,0,0,13,13,0,48,0,328,2,8,34,373933782,2,0,0,0,0,0,2,32,-30,78,1,0,18,2,2417,-30,0,0,20,FDI
1693963570,2070,140,0,0,41,41,0,0,0,1891,0,8,0,1688496794,2,0,0,0,0,0,0,32,-86,100,0,1,1,2,2417,-86,0,0,192,FDI
1693963570,2071,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-40,51,1,0,6,2,2417,-40,0,0,20,FDI
1693963570,2073,264,0,0,13,13,0,48,0,329,2,8,34,2652992545,2,0,0,0,0,0,166,32,-26,66,1,0,18,2,2417,-26,0,0,20,FDI
1693963570,2075,140,0,0,41,41,0,0,0,1892,0,8,0,3724391841,2,0,0,0,0,0,0,32,-56,100,0,1,1,2,2417,-56,0,0,192,FDI
1693963570,2076,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-32,57,1,0,6,2,2417,-32,0,0,20,FDI
1693963570,2079,117,1,1,8,8,0,44,0,113,2,8,1,2035990773,2,0,0,0,0,0,19,32,-8,69,1,0,54,2,2417,-8,0,0,20,FDI
1693963570,2081,266,0,0,13,13,0,48,0,330,2,8,34,4262808692,2,0,0,0,0,0,168,32,-28,81,1,0,18,2,2417,-28,0,0,20,FDI
1693963570,2083,140,0,0,41,41,0,0,0,1893,0,8,0,3118633848,2,0,0,0,0,0,0,32,-74,100,0,1,1,2,2417,-74,0,0,192,FDI
1693963570,2084,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-28,45,1,0,6,2,2417,-28,0,0,20,FDI
1693963570,2086,111,0,0,13,13,0,48,0,331,2,8,34,1886578346,2,0,0,0,0,0,13,32,-28,72,1,0,18,2,2417,-28,0,0,20,FDI
1693963570,2088,266,0,0,13,13,0,48,0,332,2,8,34,1800591884,2,0,0,0,0,0,168,32,-28,72,1,0,18,2,2417,-28,0,0,20,FDI
1693963570,2090,140,0,0,41,41,0,0,0,1894,0,8,0,1951037658,2,0,0,0,0,0,0,32,-82,100,0,1,1,2,2417,-82,0,0,192,FDI
1693963570,2091,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-32,48,1,0,6,2,2417,-32,0,0,20,FDI
1693963570,2095,266,0,0,13,13,0,48,0,333,2,8,42,3860617901,2,0,0,0,0,0,168,32,-24,72,1,0,18,2,2417,-24,0,0,20,FDI
1693963570,2097,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-30,54,1,0,6,2,2417,-30,0,0,20,FDI
1693963570,2099,267,0,0,13,13,0,48,0,334,2,8,34,3094971636,2,0,0,0,0,0,169,32,-24,81,1,0,18,2,2417,-24,0,0,20,FDI
1693963570,2101,140,0,0,41,41,0,0,0,1896,0,8,0,140280827,2,0,0,0,0,0,0,32,-82,100,0,1,1,2,2417,-82,0,0,192,FDI
1693963570,2102,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-28,54,1,0,6,2,2417,-28,0,0,20,FDI
1693963571,2104,140,0,0,41,41,0,0,0,1897,0,8,0,3192833898,2,0,0,0,0,0,0,32,-54,100,0,1,1,2,2417,-54,0,0,192,FDI
1693963571,2105,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-34,45,1,0,6,2,2417,-34,0,0,20,FDI
1693963571,2107,266,0,0,13,13,0,48,0,336,2,8,34,3609290207,2,0,0,0,0,0,168,32,-22,81,1,0,18,2,2417,-22,0,0,20,FDI
1693963571,2109,140,0,0,41,41,0,0,0,1898,0,8,0,4016194857,2,0,0,0,0,0,0,32,-58,100,0,1,1,2,2417,-58,0,0,192,FDI
1693963571,2110,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-28,54,1,0,6,2,2417,-28,0,0,20,FDI
1693963571,2112,100,0,0,13,13,0,48,0,337,2,8,34,2359285445,2,0,0,0,0,0,2,32,-22,75,1,0,18,2,2417,-22,0,0,20,FDI
1693963571,2113,267,0,0,13,13,0,48,0,338,2,8,34,4181728647,2,0,0,0,0,0,169,32,-24,78,1,0,18,2,2417,-24,0,0,20,FDI
1693963571,2115,140,0,0,41,41,0,0,0,1899,0,8,0,3407034342,2,0,0,0,0,0,0,32,-78,100,0,1,1,2,2417,-78,0,0,192,FDI
1693963571,2116,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-32,48,1,0,6,2,2417,-32,0,0,20,FDI
1693963571,2118,266,0,0,13,13,0,48,0,339,2,8,34,427487272,2,0,0,0,0,0,168,32,-26,72,1,0,18,2,2417,-26,0,0,20,FDI
1693963571,2119,140,0,0,41,41,0,0,0,1900,0,8,0,1633880092,2,0,0,0,0,0,0,32,-84,100,0,1,1,2,2417,-84,0,0,192,FDI
1693963571,2120,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-32,57,1,0,6,2,2417,-32,0,0,20,FDI
1693963571,2122,267,0,0,13,13,0,48,0,340,2,8,34,531423382,2,0,0,0,0,0,169,32,-24,81,1,0,18,2,2417,-24,0,0,20,FDI
1693963571,2124,117,1,1,8,8,0,44,0,114,2,8,1,2995675116,2,0,0,0,0,0,19,32,-8,72,1,0,54,2,2417,-8,0,0,20,FDI
1693963571,2126,140,0,0,41,41,0,0,0,1901,0,8,0,3591327060,2,0,0,0,0,0,0,32,-76,100,0,1,1,2,2417,-76,0,0,192,FDI
1693963571,2127,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-32,45,1,0,6,2,2417,-32,0,0,20,FDI
1693963571,2129,110,0,0,13,13,0,48,0,341,2,8,34,1178745875,2,0,0,0,0,0,12,32,-22,72,1,0,18,2,2417,-22,0,0,20,FDI
1693963571,2132,267,0,0,13,13,0,48,0,342,2,8,34,2091192068,2,0,0,0,0,0,169,32,-24,75,1,0,18,2,2417,-24,0,0,20,FDI
1693963571,2134,140,0,0,41,41,0,0,0,1902,0,8,0,2065082241,2,0,0,0,0,0,0,32,-54,100,0,1,1,2,2417,-54,0,0,192,FDI
1693963571,2135,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-36,54,1,0,6,2,2417,-36,0,0,20,FDI
1693963571,2137,100,0,0,13,13,0,48,0,343,2,8,34,659689279,2,0,0,0,0,0,2,32,-20,84,1,0,18,2,2417,-20,0,0,20,FDI
1693963571,2139,267,0,0,13,13,0,48,0,344,2,8,34,3890811605,2,0,0,0,0,0,169,32,-24,75,1,0,18,2,2417,-24,0,0,20,FDI
1693963571,2141,140,0,0,41,41,0,0,0,1903,0,8,0,2142797871,2,0,0,0,0,0,0,32,-78,100,0,1,1,2,2417,-78,0,0,192,FDI
1693963571,2142,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-40,48,1,0,6,2,2417,-40,0,0,20,FDI
1693963571,2144,111,0,0,13,13,0,48,0,345,2,8,34,2206043259,2,0,0,0,0,0,13,32,-24,75,1,0,18,2,2417,-24,0,0,20,FDI
1693963571,2146,265,0,0,13,13,0,48,0,346,2,8,34,3552448831,2,0,0,0,0,0,167,32,-22,81,1,0,18,2,2417,-22,0,0,20,FDI
1693963571,2148,140,0,0,41,41,0,0,0,1904,0,8,0,3809605324,2,0,0,0,0,0,0,32,-76,100,0,1,1,2,2417,-76,0,0,192,FDI
1693963571,2149,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-32,48,1,0,6,2,2417,-32,0,0,20,FDI
1693963571,2151,117,1,1,8,8,0,44,0,115,2,8,1,945650446,2,0,0,0,0,0,19,32,-8,78,1,0,54,2,2417,-8,0,0,20,FDI
1693963571,2154,269,0,0,13,13,0,48,0,347,2,8,34,135113425,2,0,0,0,0,0,171,32,-20,75,1,0,18,2,2417,-20,0,0,20,FDI
1693963571,2157,140,0,0,41,41,0,0,0,1905,0,8,0,2195299177,2,0,0,0,0,0,0,32,-86,100,0,1,1,2,2417,-86,0,0,192,FDI
1693963571,2158,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-32,48,1,0,6,2,2417,-32,0,0,20,FDI
1693963571,2160,100,0,0,13,13,0,48,0,348,2,8,34,3613456425,2,0,0,0,0,0,2,32,-22,84,1,0,18,2,2417,-22,0,0,20,FDI
1693963571,2162,268,0,0,13,13,0,48,0,349,2,8,34,1766520961,2,0,0,0,0,0,170,32,-22,78,1,0,18,2,2417,-22,0,0,20,FDI
1693963571,2164,140,0,0,41,41,0,0,0,1906,0,8,0,814083977,2,0,0,0,0,0,0,32,-56,100,0,1,1,2,2417,-56,0,0,192,FDI
1693963571,2165,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-36,45,1,0,6,2,2417,-36,0,0,20,FDI
1693963572,2169,267,0,0,13,13,0,48,0,350,2,8,34,491970176,2,0,0,0,0,0,169,32,-22,72,1,0,18,2,2417,-22,0,0,20,FDI
1693963572,2171,140,0,0,41,41,0,0,0,1907,0,8,0,2816377034,2,0,0,0,0,0,0,32,-86,100,0,1,1,2,2417,-86,0,0,192,FDI
1693963572,2172,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-36,45,1,0,6,2,2417,-36,0,0,20,FDI
1693963572,2174,117,1,1,8,8,0,44,0,116,2,8,1,2550521815,2,0,0,0,0,0,19,32,-10,63,1,0,54,2,2417,-10,0,0,20,FDI
1693963572,2176,266,0,0,13,13,0,48,0,351,2,8,34,2636551666,2,0,0,0,0,0,168,32,-24,81,1,0,18,2,2417,-24,0,0,20,FDI
1693963572,2179,140,0,0,41,41,0,0,0,1908,0,8,0,2255836218,2,0,0,0,0,0,0,32,-86,100,0,1,1,2,2417,-86,0,0,192,FDI
1693963572,2180,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-32,48,1,0,6,2,2417,-32,0,0,20,FDI
1693963572,2182,266,0,0,13,13,0,48,0,352,2,8,34,1911056704,2,0,0,0,0,0,168,32,-20,81,1,0,18,2,2417,-20,0,0,20,FDI
1693963572,2184,140,0,0,41,41,0,0,0,1909,0,8,0,2835572179,2,0,0,0,0,0,0,32,-74,100,0,1,1,2,2417,-74,0,0,192,FDI
1693963572,2185,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-36,42,1,0,6,2,2417,-36,0,0,20,FDI
1693963572,2187,265,0,0,13,13,0,48,0,353,2,8,34,875885087,2,0,0,0,0,0,167,32,-24,81,1,0,18,2,2417,-24,0,0,20,FDI
1693963572,2189,140,0,0,41,41,0,0,0,1910,0,8,0,2533865601,2,0,0,0,0,0,0,32,-84,100,0,1,1,2,2417,-84,0,0,192,FDI
1693963572,2190,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-40,42,1,0,6,2,2417,-40,0,0,20,FDI
1693963572,2192,266,0,0,13,13,0,48,0,354,2,8,34,991788755,2,0,0,0,0,0,168,32,-24,87,1,0,18,2,2417,-24,0,0,20,FDI
1693963572,2194,140,0,0,41,41,0,0,0,1911,0,8,0,1942238836,2,0,0,0,0,0,0,32,-54,100,0,1,1,2,2417,-54,0,0,192,FDI
1693963572,2195,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-36,45,1,0,6,2,2417,-36,0,0,20,FDI
1693963572,2197,140,0,0,41,41,0,0,0,1912,0,8,0,2895415610,2,0,0,0,0,0,0,32,-56,100,0,1,1,2,2417,-56,0,0,192,FDI
1693963572,2198,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-36,45,1,0,6,2,2417,-36,0,0,20,FDI
1693963572,2200,265,0,0,13,13,0,48,0,356,2,8,34,1483497687,2,0,0,0,0,0,167,32,-22,87,1,0,18,2,2417,-22,0,0,20,FDI
1693963572,2203,140,0,0,41,41,0,0,0,1913,0,8,0,3851960999,2,0,0,0,0,0,0,32,-58,100,0,1,1,2,2417,-58,0,0,192,FDI
1693963572,2204,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-38,36,1,0,6,2,2417,-38,0,0,20,FDI
1693963572,2205,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-8,54,1,0,6,2,2417,-8,0,0,20,FDI
1693963572,2207,111,0,0,13,13,0,48,0,357,2,8,34,1666674628,2,0,0,0,0,0,13,32,-22,81,1,0,18,2,2417,-22,0,0,20,FDI
1693963572,2208,111,0,0,13,13,0,48,0,357,2,8,42,887913496,2,0,0,0,0,0,13,32,-20,72,1,0,12,2,2417,-20,0,0,20,FDI
1693963572,2209,111,0,0,13,13,0,48,0,357,2,8,42,887913496,2,0,0,0,0,0,13,32,-20,87,1,0,12,2,2417,-20,0,0,20,FDI
1693963572,2210,111,0,0,13,13,0,60,0,357,2,8,42,2392455638,2,0,0,0,0,0,13,32,-22,81,1,0,9,2,2417,-22,0,0,20,FDI
1693963572,2212,270,0,0,13,13,0,48,0,358,2,8,34,379158333,2,0,0,0,0,0,172,32,-20,81,1,0,18,2,2417,-20,0,0,20,FDI
1693963572,2214,140,0,0,41,41,0,0,0,1914,0,8,0,4136596145,2,0,0,0,0,0,0,32,-82,100,0,1,1,2,2417,-82,0,0,192,FDI
1693963572,2215,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-34,57,1,0,6,2,2417,-34,0,0,20,FDI
1693963572,2217,269,0,0,13,13,0,48,0,359,2,8,34,469892786,2,0,0,0,0,0,171,32,-22,78,1,0,18,2,2417,-22,0,0,20,FDI
1693963572,2219,140,0,0,41,41,0,0,0,1915,0,8,0,1340872492,2,0,0,0,0,0,0,32,-68,100,0,1,1,2,2417,-68,0,0,192,FDI
1693963572,2220,100,0,0,13,13,0,48,0,360,2,8,34,2344474909,2,0,0,0,0,0,2,32,-20,81,1,0,18,2,2417,-20,0,0,20,FDI
1693963572,2222,267,0,0,13,13,0,48,0,361,2,8,34,3091886712,2,0,0,0,0,0,169,32,-22,78,1,0,18,2,2417,-22,0,0,20,FDI
1693963572,2224,140,0,0,41,41,0,0,0,1916,0,8,0,1609407649,2,0,0,0,0,0,0,32,-80,100,0,1,1,2,2417,-80,0,0,192,FDI
1693963572,2225,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-40,48,1,0,6,2,2417,-40,0,0,20,FDI
1693963573,2227,269,0,0,13,13,0,48,0,362,2,8,34,2538926318,2,0,0,0,0,0,171,32,-24,78,1,0,18,2,2417,-24,0,0,20,FDI
1693963573,2229,140,0,0,41,41,0,0,0,1917,0,8,0,2252339275,2,0,0,0,0,0,0,32,-54,100,0,1,1,2,2417,-54,0,0,192,FDI
1693963573,2230,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-40,42,1,0,6,2,2417,-40,0,0,20,FDI
1693963573,2231,117,1,1,8,8,0,44,0,117,2,8,1,2141806738,2,0,0,0,0,0,19,32,-10,72,1,0,54,2,2417,-10,0,0,20,FDI
1693963573,2234,266,0,0,13,13,0,48,0,363,2,8,34,3308834964,2,0,0,0,0,0,168,32,-24,75,1,0,18,2,2417,-24,0,0,20,FDI
1693963573,2236,140,0,0,41,41,0,0,0,1918,0,8,0,4133114330,2,0,0,0,0,0,0,32,-54,100,0,1,1,2,2417,-54,0,0,192,FDI
1693963573,2237,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-46,42,1,0,6,2,2417,-46,0,0,20,FDI
1693963573,2240,100,0,0,13,13,0,48,0,364,2,8,34,3478265139,2,0,0,0,0,0,2,32,-24,81,1,0,18,2,2417,-24,0,0,20,FDI
1693963573,2242,266,0,0,13,13,0,48,0,365,2,8,34,1934835228,2,0,0,0,0,0,168,32,-24,81,1,0,18,2,2417,-24,0,0,20,FDI
1693963573,2244,140,0,0,41,41,0,0,0,1919,0,8,0,1094063250,2,0,0,0,0,0,0,32,-80,100,0,1,1,2,2417,-80,0,0,192,FDI
1693963573,2245,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-38,48,1,0,6,2,2417,-38,0,0,20,FDI
1693963573,2248,267,0,0,13,13,0,48,0,366,2,8,34,3582075202,2,0,0,0,0,0,169,32,-24,81,1,0,18,2,2417,-24,0,0,20,FDI
1693963573,2250,140,0,0,41,41,0,0,0,1920,0,8,0,4228903849,2,0,0,0,0,0,0,32,-56,100,0,1,1,2,2417,-56,0,0,192,FDI
1693963573,2251,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-34,48,1,0,6,2,2417,-34,0,0,20,FDI
1693963573,2253,117,1,1,8,8,0,44,0,118,2,8,1,13109949,2,0,0,0,0,0,19,32,-10,81,1,0,54,2,2417,-10,0,0,20,FDI
1693963573,2255,266,0,0,13,13,0,48,0,367,2,8,34,818452548,2,0,0,0,0,0,168,32,-26,87,1,0,18,2,2417,-26,0,0,20,FDI
1693963573,2257,140,0,0,41,41,0,0,0,1921,0,8,0,2021489707,2,0,0,0,0,0,0,32,-54,100,0,1,1,2,2417,-54,0,0,192,FDI
1693963573,2258,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-48,54,1,0,6,2,2417,-48,0,0,20,FDI
1693963573,2260,110,0,0,13,13,0,48,0,368,2,8,34,4091137709,2,0,0,0,0,0,12,32,-24,78,1,0,18,2,2417,-24,0,0,20,FDI
1693963573,2262,266,0,0,13,13,0,48,0,369,2,8,34,317126091,2,0,0,0,0,0,168,32,-24,75,1,0,18,2,2417,-24,0,0,20,FDI
1693963573,2265,140,0,0,41,41,0,0,0,1922,0,8,0,2616040791,2,0,0,0,0,0,0,32,-66,100,0,1,1,2,2417,-66,0,0,192,FDI
1693963573,2266,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-32,54,1,0,6,2,2417,-32,0,0,20,FDI
1693963573,2269,266,0,0,13,13,0,48,0,371,2,8,34,1936827611,2,0,0,0,0,0,168,32,-26,75,1,0,18,2,2417,-26,0,0,20,FDI
1693963573,2271,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-30,66,1,0,6,2,2417,-30,0,0,20,FDI
1693963573,2273,111,0,0,13,13,0,48,0,372,2,8,34,930834388,2,0,0,0,0,0,13,32,-24,69,1,0,18,2,2417,-24,0,0,20,FDI
1693963573,2275,117,1,1,8,8,0,44,0,119,2,8,1,3744787823,2,0,0,0,0,0,19,32,-10,84,1,0,54,2,2417,-10,0,0,20,FDI
1693963573,2277,264,0,0,13,13,0,48,0,373,2,8,34,2392995315,2,0,0,0,0,0,166,32,-22,78,1,0,18,2,2417,-22,0,0,20,FDI
1693963573,2279,140,0,0,41,41,0,0,0,1924,0,8,0,1218724960,2,0,0,0,0,0,0,32,-74,100,0,1,1,2,2417,-74,0,0,192,FDI
1693963573,2280,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-30,54,1,0,6,2,2417,-30,0,0,20,FDI
1693963573,2282,265,0,0,13,13,0,48,0,374,2,8,34,987922666,2,0,0,0,0,0,167,32,-24,78,1,0,18,2,2417,-24,0,0,20,FDI
1693963573,2284,100,0,0,13,13,0,48,0,375,2,8,34,3131445492,2,0,0,0,0,0,2,32,-22,78,1,0,18,2,2417,-22,0,0,20,FDI
1693963573,2286,140,0,0,41,41,0,0,0,1925,0,8,0,576470278,2,0,0,0,0,0,0,32,-54,100,0,1,1,2,2417,-54,0,0,192,FDI
1693963573,2287,266,0,0,13,13,0,48,0,376,2,8,34,2629463364,2,0,0,0,0,0,168,32,-24,75,1,0,18,2,2417,-24,0,0,20,FDI
1693963574,2289,140,0,0,41,41,0,0,0,1926,0,8,0,1755081685,2,0,0,0,0,0,0,32,-84,100,0,1,1,2,2417,-84,0,0,192,FDI
1693963574,2290,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-30,54,1,0,6,2,2417,-30,0,0,20,FDI
1693963574,2292,117,1,1,8,8,0,44,0,120,2,8,1,1492403264,2,0,0,0,0,0,19,32,-12,72,1,0,54,2,2417,-12,0,0,20,FDI
1693963574,2293,117,1,1,8,8,0,44,0,120,2,8,9,3116926184,2,0,0,0,0,0,19,32,-32,84,1,0,54,2,2417,-32,0,0,20,FDI
1693963574,2295,267,0,0,13,13,0,48,0,377,2,8,34,3983483822,2,0,0,0,0,0,169,32,-24,84,1,0,18,2,2417,-24,0,0,20,FDI
1693963574,2297,140,0,0,41,41,0,0,0,1927,0,8,0,3523153480,2,0,0,0,0,0,0,32,-84,100,0,1,1,2,2417,-84,0,0,192,FDI
1693963574,2298,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-30,39,1,0,6,2,2417,-30,0,0,20,FDI
1693963574,2300,267,0,0,13,13,0,48,0,378,2,8,34,648107680,2,0,0,0,0,0,169,32,-24,81,1,0,18,2,2417,-24,0,0,20,FDI
1693963574,2302,100,0,0,13,13,0,48,0,379,2,8,34,4076922496,2,0,0,0,0,0,2,32,-24,69,1,0,18,2,2417,-24,0,0,20,FDI
1693963574,2304,140,0,0,41,41,0,0,0,1928,0,8,0,4244867062,2,0,0,0,0,0,0,32,-78,100,0,1,1,2,2417,-78,0,0,192,FDI
1693963574,2305,268,0,0,13,13,0,48,0,380,2,8,34,45618994,2,0,0,0,0,0,170,32,-24,78,1,0,18,2,2417,-24,0,0,20,FDI
1693963574,2307,140,0,0,41,41,0,0,0,1929,0,8,0,2568790319,2,0,0,0,0,0,0,32,-54,100,0,1,1,2,2417,-54,0,0,192,FDI
1693963574,2308,117,1,1,8,8,0,44,0,121,2,8,1,262395664,2,0,0,0,0,0,19,32,-12,78,1,0,54,2,2417,-12,0,0,20,FDI
1693963574,2310,140,0,0,41,41,0,0,0,1930,0,8,0,1421101709,2,0,0,0,0,0,0,32,-76,100,0,1,1,2,2417,-76,0,0,192,FDI
1693963574,2311,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-30,42,1,0,6,2,2417,-30,0,0,20,FDI
1693963574,2313,266,0,0,13,13,0,48,0,382,2,8,34,2597805453,2,0,0,0,0,0,168,32,-20,75,1,0,18,2,2417,-20,0,0,20,FDI
1693963574,2314,100,0,0,13,13,0,48,0,383,2,8,34,2134463598,2,0,0,0,0,0,2,32,-24,81,1,0,18,2,2417,-24,0,0,20,FDI
1693963574,2316,140,0,0,41,41,0,0,0,1931,0,8,0,4278112209,2,0,0,0,0,0,0,32,-68,100,0,1,1,2,2417,-68,0,0,192,FDI
1693963574,2317,267,0,0,13,13,0,48,0,384,2,8,34,3716860000,2,0,0,0,0,0,169,32,-24,78,1,0,18,2,2417,-24,0,0,20,FDI
1693963574,2321,140,0,0,41,41,0,0,0,1932,0,8,0,154016579,2,0,0,0,0,0,0,32,-56,100,0,1,1,2,2417,-56,0,0,192,FDI
1693963574,2322,62,1,1,8,8,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-30,51,1,0,6,2,2417,-30,0,0,20,FDI
1693963574,2324,267,0,0,13,13,0,48,0,385,2,8,34,2337692023,2,0,0,0,0,0,169,32,-24,84,1,0,18,2,2417,-24,0,0,20,FDI
1693963574,2326,117,1,1,8,8,0,44,0,122,2,8,1,984956704,2,0,0,0,0,0,19,32,-10,69,1,0,54,2,2417,-10,0,0,20,FDI
